#### EXPORT DONNEES METEO POUR "SAINT-CHAMOND" (LAT/LON: 45.47365/4.52541)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2017-08-02,32,27,13,20,32,30,0.5,56,8.875,1021,23.75,32,19,28,116,116,113,0,1,14.5,météo favorable
2017-08-03,31,27,8,22,31,27,0,54,10,1019,26.875,31,18,27,113,116,116,0,1,13.4,météo favorable
2017-08-04,31,25,11,20,31,25,0,59,10,1018,30.75,32,18,26,119,113,113,0,1,13.4,météo favorable
2017-08-05,27,22,12,20,27,22,2.8,71,9.625,1020,31.75,28,18,22,113,116,119,0,1,13.4,météo favorable
2017-08-06,24,20,21,15,23,20,0,52,10,1021,20.125,25,13,20,113,113,113,0,1,14.5,météo idéale
2017-08-07,28,21,10,13,26,24,0,50,10,1020,9.75,27,10,21,113,113,113,0,1,14.5,météo idéale
2017-08-08,20,17,6,16,19,18,16.2,86,8,1018,48.125,21,16,17,119,356,113,0,1,12.4,météo très défavorable
2017-08-09,22,18,13,12,22,18,0,48,10,1021,21.5,24,9,18,113,113,116,0,1,14.2,météo favorable
2017-08-10,19,14,10,10,17,14,0.6,74,10,1021,31.375,19,9,13,113,116,116,0,1,14.2,météo favorable
2017-08-11,18,13,21,10,15,13,0.5,72,8.875,1023,65.625,18,9,13,119,122,116,0,1,11.1,météo défavorable
2017-08-12,23,17,13,10,21,18,0,60,8,1023,33.75,24,9,17,119,113,113,0,1,13.4,météo favorable
2017-08-13,23,19,10,14,22,20,0,66,10,1022,57.5,25,13,19,119,116,116,0,1,11.1,météo correcte
2017-08-14,29,23,19,16,28,25,0,54,10,1020,16.75,28,14,23,113,113,113,0,1,14.1,météo idéale
2017-08-15,30,19,15,18,28,19,0,87,8.75,1021,32.75,29,17,20,113,113,200,0,1,13.4,météo favorable
2017-08-16,28,22,6,17,25,22,1.7,69,7.875,1022,36.625,28,17,23,119,116,113,0,1,13.4,météo favorable
2017-08-17,29,23,6,17,28,24,0,60,10,1021,19.5,30,15,24,116,116,113,0,1,14,météo favorable
2017-08-18,29,19,14,18,29,19,1.6,86,10,1020,36.625,28,17,19,113,116,122,0,1,13.3,météo favorable
2017-08-19,22,17,17,14,21,17,0.4,61,10,1024,37.5,24,15,17,119,113,113,0,1,13.3,météo favorable
2017-08-20,21,17,20,11,20,17,0,54,10,1025,3.75,24,8,17,113,113,113,0,1,13.9,météo favorable
2017-08-21,25,19,13,12,23,20,0,55,10,1025,3.875,25,11,19,113,113,113,0,1,13.9,météo idéale
2017-08-22,29,23,10,15,27,23,0,48,10,1021,1.125,28,13,23,113,113,113,0,1,13.9,météo idéale
2017-08-23,32,25,9,18,30,25,1.3,51,10,1019,7.875,31,16,25,113,113,113,0,1,13.8,météo idéale
2017-08-24,29,24,17,18,25,24,1,65,9.75,1019,35.625,29,17,24,200,122,113,0,1,13.3,météo correcte
2017-08-25,30,24,22,17,29,24,0,47,9,1019,6.375,29,16,24,113,113,113,0,1,13.8,météo idéale
2017-08-26,32,26,18,17,30,26,0,46,10,1019,6.875,31,13,26,113,113,113,0,1,13.8,météo idéale
2017-08-27,30,23,12,20,30,23,5.4,56,9.5,1019,47.625,29,15,23,122,116,116,0,1,13.3,météo favorable
2017-08-28,31,24,12,20,29,24,0.2,52,9.875,1018,23.625,30,16,25,116,113,113,0,1,13.7,météo idéale
2017-08-29,32,26,18,19,31,26,0,48,10,1016,9,31,16,26,113,113,113,0,1,13.3,météo idéale
2017-08-30,28,22,28,20,27,22,1.4,65,10,1015,30,27,16,22,113,116,119,0,1,10.4,météo favorable
2017-08-31,18,13,10,16,14,13,22.3,95,6.375,1022,90.625,18,17,13,143,122,143,0,1,6.6,météo très défavorable
2017-09-01,18,14,17,9,18,14,0,64,8,1021,32,18,9,13,113,116,116,0,1,11.6,météo favorable
2017-09-02,16,12,24,9,15,12,0.1,76,10,1021,49.375,16,8,10,116,116,113,0,1,10.3,météo correcte
2017-09-03,19,13,10,8,18,13,0,55,10,1021,20.375,19,7,13,113,113,116,0,1,11.6,météo favorable
2017-09-04,23,17,6,12,23,17,0,59,10,1021,32.375,25,10,18,116,116,113,0,1,11.6,météo favorable
2017-09-05,25,19,6,14,25,19,0,70,10,1022,34.375,26,14,20,116,116,116,0,1,11.6,météo favorable
2017-09-06,20,14,18,15,20,14,0,70,10,1023,23.125,20,14,13,116,113,113,0,1,11.6,météo favorable
2017-09-07,18,13,19,10,17,13,0,69,10,1023,37.25,18,9,12,116,122,113,0,1,9,météo correcte
2017-09-08,23,15,4,10,22,15,0,65,10,1018,34.375,24,9,16,122,116,116,0,1,11.6,météo favorable
2017-09-09,16,10,13,12,14,10,6,91,9.5,1007,63,16,11,11,122,122,116,0,1,9,météo correcte
2017-09-10,16,11,20,8,16,11,0,70,7,1011,33.25,16,7,11,143,116,113,0,1,11.6,météo correcte
2017-09-11,17,13,16,11,17,13,0.1,74,10,1012,49.625,17,8,12,116,116,116,0,1,10.3,météo correcte
2017-09-12,17,13,17,9,17,13,0,60,10,1020,40.125,18,8,13,116,113,113,0,1,11.6,météo correcte
2017-09-13,24,16,19,12,23,18,0,71,10,1020,40.5,25,12,16,122,116,116,0,1,11.6,météo favorable
2017-09-14,17,10,14,15,14,10,0,90,10,1021,35.125,17,13,11,122,113,113,0,1,10.2,météo correcte
2017-09-15,16,11,6,6,16,11,0.2,64,10,1020,41.375,17,6,11,119,116,116,0,1,11.6,météo correcte
2017-09-16,15,10,5,6,15,10,0.4,67,9.75,1015,35.5,15,7,10,116,116,113,0,1,11.6,météo correcte
2017-09-17,13,9,17,6,11,9,0.5,86,9.125,1019,61,13,8,8,116,122,119,0,1,7.5,météo correcte
2017-09-18,14,9,10,8,13,9,0.7,82,9,1021,70.625,14,8,8,122,119,119,0,1,7.5,météo défavorable
2017-09-19,13,8,21,7,11,8,1.8,83,9,1024,59.5,13,7,6,122,116,116,0,1,10.2,météo correcte
2017-09-20,15,9,14,6,15,9,0,75,6.75,1024,31,15,7,10,248,113,113,0,1,11.6,météo correcte
2017-09-21,20,12,9,6,19,12,0,65,10,1021,6.25,20,7,14,113,113,113,0,1,11.6,météo favorable
2017-09-22,21,13,9,9,20,13,0,64,10,1023,15.75,21,7,14,113,113,116,0,1,11.6,météo favorable
2017-09-23,21,14,9,9,20,14,0,69,10,1023,13.5,21,9,14,113,113,113,0,1,11.6,météo favorable
2017-09-24,22,14,10,10,21,14,0,72,10,1021,25.625,24,10,15,113,113,113,0,1,11.6,météo favorable
2017-09-25,18,13,8,11,16,13,2.7,99,8.5,1021,51.625,19,13,12,113,122,248,0,1,7.4,météo correcte
2017-09-26,18,13,8,11,18,13,0,85,8,1023,74.75,18,12,13,122,122,116,0,1,8.8,météo défavorable
2017-09-27,21,16,13,10,20,16,0,69,7,1024,32.75,24,11,16,143,116,113,0,1,11.6,météo favorable
2017-09-28,23,15,6,10,22,15,0,62,10,1026,13.625,24,8,15,113,113,116,0,1,11.6,météo favorable
2017-09-29,24,16,9,12,24,16,0,52,10,1025,20,25,8,17,116,113,113,0,1,11.6,météo idéale
2017-09-30,16,10,9,12,13,10,5.8,95,7.625,1022,51.75,17,12,10,116,143,116,0,1,7.3,météo correcte
2017-10-01,16,11,6,7,16,11,0,70,8,1023,53.375,17,8,12,116,119,116,0,1,8.8,météo correcte
2017-10-02,20,14,4,12,19,14,0.2,87,9,1023,85.25,20,13,15,122,122,119,0,1,5.9,météo défavorable
2017-10-03,15,11,13,13,15,11,1.8,93,8,1026,61,15,13,11,143,122,113,0,1,7.3,météo correcte
2017-10-04,18,10,6,5,17,10,0,76,9,1027,24.125,19,7,11,122,116,113,0,1,11.6,météo favorable
2017-10-05,21,12,9,7,21,12,0,55,10,1025,4.25,24,6,13,113,113,113,0,1,11.6,météo favorable
2017-10-06,11,8,17,11,10,8,0,70,10,1026,50.875,11,6,5,119,119,116,0,1,11.6,météo défavorable
2017-10-07,14,8,8,3,13,8,0,64,8,1028,24.125,14,4,9,143,113,113,0,1,10.2,météo correcte
2017-10-08,14,10,14,7,13,10,0.1,83,10,1022,66.75,14,8,9,122,122,119,0,1,7.3,météo défavorable
2017-10-09,16,9,13,8,15,9,0,84,7,1022,41.875,16,8,9,143,116,113,0,1,11.6,météo correcte
2017-10-10,17,10,10,6,16,10,0,85,9,1023,29.875,17,8,11,143,116,116,0,1,11.5,météo correcte
2017-10-11,22,13,11,7,21,13,0,67,10,1024,3,24,8,13,113,113,113,0,1,11.5,météo favorable
2017-10-12,20,12,6,8,19,12,0,75,10,1027,10.375,20,8,13,113,113,113,0,1,11.5,météo favorable
2017-10-13,21,13,8,8,21,13,0,72,10,1028,18.5,24,9,14,113,113,113,0,1,10.1,météo favorable
2017-10-14,22,13,9,8,21,13,0,84,10,1028,3.875,24,12,15,113,113,113,0,1,8.7,météo favorable
2017-10-15,23,14,12,10,23,14,0,83,9,1028,1.75,24,11,14,143,113,113,0,1,8.7,météo favorable
2017-10-16,23,14,17,10,23,14,0,61,10,1028,15.75,24,10,13,113,113,116,0,1,8.7,météo favorable
2017-10-17,22,12,22,9,22,12,0,69,10,1027,27.125,23,7,12,116,119,113,0,1,7.1,météo correcte
2017-10-18,20,15,24,10,20,15,0,71,9,1020,26.75,20,11,15,113,113,119,0,1,8.7,météo favorable
2017-10-19,20,13,22,13,20,13,0.1,68,10,1015,55.5,20,10,13,122,116,113,0,1,7.1,météo correcte
2017-10-20,20,13,16,11,19,13,0.3,88,9.875,1020,32.75,20,11,12,113,119,113,0,1,7.1,météo correcte
2017-10-21,21,10,17,11,21,10,0.5,89,9,1023,41.125,21,11,9,116,116,119,0,1,7.1,météo favorable
2017-10-22,11,7,18,6,11,7,0,78,10,1026,53.375,11,5,5,116,116,122,0,1,7.1,météo défavorable
2017-10-23,12,6,15,6,12,6,0,89,10,1027,51.75,12,5,6,116,119,116,0,1,5.5,météo défavorable
2017-10-24,15,9,10,7,14,9,0,92,7,1027,57.75,15,10,10,143,116,113,0,1,5.5,météo correcte
2017-10-25,19,11,6,8,19,11,0,74,8,1027,12.625,20,10,13,113,113,113,0,1,8.7,météo favorable
2017-10-26,22,14,6,9,22,14,0,61,10,1027,29.125,25,9,16,122,113,113,0,1,8.7,météo favorable
2017-10-27,16,10,25,9,16,10,0.1,94,10,1029,34.75,16,10,7,113,116,116,0,1,7.1,météo correcte
2017-10-28,11,5,18,3,11,5,0,85,7,1030,14.625,11,5,3,143,113,113,0,1,8.7,météo très défavorable
2017-10-29,10,8,11,1,10,8,0.2,93,10,1026,51,10,7,7,113,122,119,0,1,5.4,météo défavorable
2017-10-30,8,3,24,2,8,3,0.2,79,10,1025,24.375,8,8,-0,113,113,113,0,1,8.7,météo très défavorable
2017-10-31,9,2,9,-2,8,2,0,72,8,1027,10.125,10,1,4,113,113,113,0,1,8.7,météo très défavorable
2017-11-01,15,7,10,1,14,7,0,76,10,1026,63.25,15,4,6,116,122,122,0,1,7.1,météo correcte
2017-11-02,16,9,9,6,16,9,0,86,8,1022,20,16,7,9,143,113,113,0,1,8.7,météo correcte
2017-11-03,15,8,8,6,15,8,0,89,10,1019,12.75,16,7,9,113,113,113,0,1,8.7,météo correcte
2017-11-04,15,11,19,10,15,11,16.6,96,5.75,1015,81.25,15,10,11,143,200,143,0,1,3.7,météo très défavorable
2017-11-05,10,4,23,8,7,4,2.2,82,8.625,1019,75.75,10,10,1,122,119,116,0,1,5.4,météo très défavorable
2017-11-06,4,3,36,2,3,3,0.4,81,10,1020,94.875,5,0,-3,122,122,122,0,1,3.7,météo très défavorable
2017-11-07,5,2,15,1,5,2,0.1,84,10,1020,95.125,5,0,-1,122,122,122,0,1,3.7,météo très défavorable
2017-11-08,6,1,5,-2,6,1,0,74,10,1023,55.25,6,0,-1,113,119,113,0,1,5.4,météo très défavorable
2017-11-09,6,1,15,0,6,1,0.2,91,8.875,1028,78.625,6,0,-1,122,116,122,0,1,7,météo très défavorable
2017-11-10,8,4,5,-1,8,4,0,88,7,1028,70.375,8,4,3,143,122,122,0,1,5.4,météo très défavorable
2017-11-11,8,7,9,5,8,8,0,92,6,1025,93,8,7,6,143,122,122,0,1,3.7,météo très défavorable
2017-11-12,11,5,26,6,11,5,1.2,87,8.875,1017,73.375,11,9,1,143,122,122,0,1,5.3,météo très défavorable
2017-11-13,3,2,31,2,3,2,1.6,90,9.75,1021,96,3,1,-3,122,122,122,0,1,3.7,météo très défavorable
2017-11-14,4,1,23,1,4,1,0.2,89,9,1025,46.5,5,1,-3,122,113,113,0,1,7,météo très défavorable
2017-11-15,4,-2,12,-3,4,-2,0,79,10,1025,35.375,5,0,-2,113,113,122,0,1,8.7,météo très défavorable
2017-11-16,5,-2,6,-3,4,-2,0,74,10,1025,29.75,5,0,-2,113,119,116,0,1,5.3,météo très défavorable
2017-11-17,6,-1,12,-2,6,-1,0,81,10,1026,9.75,6,0,-3,113,113,113,0,1,8.7,météo très défavorable
2017-11-18,5,-1,12,2,5,-1,0.1,93,7,1026,54.625,5,1,-1,143,113,116,0,1,7,météo très défavorable
2017-11-19,6,3,9,-1,6,3,0,95,8,1025,75,6,3,2,119,122,143,0,1,3.6,météo très défavorable
2017-11-20,7,2,5,-1,7,2,0,80,7,1026,50.25,8,2,1,143,113,122,0,1,8.7,météo très défavorable
2017-11-21,12,7,7,2,12,7,0,68,10,1024,9.875,14,4,5,113,113,113,0,1,8.7,météo défavorable
2017-11-22,14,8,18,4,14,8,0,91,10,1020,4.5,14,7,5,113,113,113,0,1,8.7,météo correcte
2017-11-23,14,8,22,9,14,8,0,92,10,1019,15.5,14,7,6,113,113,113,0,1,8.7,météo correcte
2017-11-24,12,10,22,8,12,10,0,87,9,1019,62.875,12,8,8,116,122,122,0,1,3.6,météo défavorable
2017-11-25,10,1,19,8,8,1,2.7,82,9.75,1026,54.75,10,8,-2,122,116,113,0,1,8.7,météo très défavorable
2017-11-26,4,-1,17,-1,4,-1,0,89,10,1032,41.875,4,0,-3,113,119,119,0,1,7,météo très défavorable
2017-11-27,6,0,6,-1,6,0,0,87,8,1033,38.5,6,0,-1,122,113,113,0,1,8.7,météo très défavorable
2017-11-28,7,3,13,-1,7,3,0.5,85,9,1023,60.875,7,1,0,119,119,122,0,1,5.3,météo très défavorable
2017-11-29,4,-2,13,-1,4,-2,0.5,94,6.625,1011,67.5,4,1,-5,143,119,143,0.4,1,5.3,météo très défavorable
2017-11-30,2,-1,14,-1,2,-1,1.4,90,7.625,1013,88.75,2,0,-5,119,122,116,1.1,1,3.4,météo très défavorable
2017-12-01,-0,-4,16,-3,-1,-4,5.2,95,5,1018,86.75,0,0,-8,143,122,143,4.4,1,5.1,météo très défavorable
2017-12-02,-2,-3,24,-4,-3,-3,0.6,93,8.75,1024,93.875,0,0,-10,122,122,119,0.4,1,3.4,météo très défavorable
2017-12-03,-2,-9,11,-8,-2,-9,0,94,7,1032,46.5,0,0,-10,143,119,143,0,1,5,météo très défavorable
2017-12-04,2,0,9,-3,2,0,0,98,3,1037,95.375,2,2,-2,143,248,248,0,1,3.2,météo très défavorable
2017-12-05,2,-2,7,1,2,-2,0,98,1,1039,89.625,2,2,-3,248,143,143,0,1,3.2,météo très défavorable
2017-12-06,3,-2,6,-3,3,-2,0,94,7,1038,27.875,3,1,-3,143,113,113,0,1,8.5,météo très défavorable
2017-12-07,8,2,20,-2,8,4,0,88,10,1034,20.25,8,3,-1,113,113,116,0,1,8.5,météo très défavorable
2017-12-08,5,0,18,5,5,-0,5.2,94,9.625,1023,69.375,5,4,-4,122,116,116,0,1,6.9,météo très défavorable
2017-12-09,1,-3,11,-3,1,-3,0.4,90,9.25,1025,70.75,1,0,-5,116,122,122,0.4,1,3.2,météo très défavorable
2017-12-10,8,5,33,-0,7,5,0.5,93,9,1017,93.75,8,6,0,122,119,122,0.3,1,3.2,météo très défavorable
2017-12-11,10,4,32,10,6,4,2.4,86,9.875,997,89,10,8,1,122,122,122,0,1,3.2,météo très défavorable
2017-12-12,4,-1,6,1,3,-1,1.8,91,8.875,1022,57.125,5,2,-2,122,122,113,0.9,1,5,météo très défavorable
2017-12-13,5,2,22,-2,5,4,0,82,10,1023,51.125,5,3,-2,113,122,122,0,1,5,météo très défavorable
2017-12-14,9,6,17,4,9,6,0,85,10,1012,47.5,9,4,2,116,116,116,0,1,6.9,météo défavorable
2017-12-15,6,2,13,2,5,2,2,86,9.75,1006,67.5,6,2,-2,116,116,122,0,1,8.4,météo très défavorable
2017-12-16,3,1,17,0,3,1,0.5,90,8.25,1024,88.875,3,0,-4,122,122,122,0.4,1,3.2,météo très défavorable
2017-12-17,2,-2,12,-1,2,-2,1.3,95,5.375,1032,68.875,2,0,-5,122,122,143,1.1,1,3.3,météo très défavorable
2017-12-18,2,1,12,-0,2,1,2.6,99,4.625,1031,90.125,2,2,-3,143,248,248,0.1,1,3.3,météo très défavorable
2017-12-19,2,1,13,1,2,1,0.5,98,3.25,1036,96.75,2,1,-2,248,122,248,0.3,1,3.3,météo très défavorable
2017-12-20,3,1,13,1,3,2,0.2,97,4.5,1037,100,3,2,-2,143,122,143,0,1,3.3,météo très défavorable
2017-12-21,4,3,8,3,3,3,0.3,98,0.5,1038,100,4,3,1,248,143,248,0,1,3.3,météo très défavorable
2017-12-22,6,5,10,5,6,5,0,98,0.5,1038,100,6,6,3,248,143,248,0,1,3.3,météo très défavorable
2017-12-23,3,1,7,2,3,1,0,98,0.75,1038,85.25,3,2,0,248,143,143,0,1,3.3,météo très défavorable
2017-12-24,2,0,5,-1,2,0,0,98,4.75,1037,55.25,2,2,-1,119,143,143,0,1,5.1,météo très défavorable
2017-12-25,4,1,16,-2,4,2,0,92,10,1029,40.25,4,3,-2,122,113,113,0,1,6.9,météo très défavorable
2017-12-26,7,2,13,6,7,2,0,85,10,1017,24.75,7,4,-2,119,113,113,0,1,8.7,météo très défavorable
2017-12-27,5,0,31,5,5,0,1.6,86,9.75,1001,80.375,5,2,-4,122,200,116,0,1,5.1,météo très défavorable
2017-12-28,2,-1,16,-2,2,-1,0,83,10,1015,58.375,2,0,-5,113,119,122,0,1,6.9,météo très défavorable
2017-12-29,5,0,13,-2,3,3,0,86,10,1018,71.5,5,3,-2,116,122,122,0,1,5.1,météo très défavorable
2017-12-30,10,6,15,5,10,6,0,91,9,1022,81.25,10,8,4,143,122,116,0,1,5.1,météo défavorable
2017-12-31,12,7,19,5,12,7,0,86,10,1023,36,12,6,3,113,116,113,0,1,6.9,météo défavorable
